,coma,puntos,parentesis,word_count,letras,charbyword,concre_media,cant_abstractas
1420,0,1,0,6,22,3.6666666666666665,1.945,3
2596,0,1,0,7,27,3.857142857142857,1.3214285714285714,3
6286,0,1,0,8,28,3.5,1.805,1
797,0,1,0,5,28,5.6,1.332,2
5572,0,1,0,6,27,4.5,0.9500000000000001,3
5088,0,1,0,6,25,4.166666666666667,2.0516666666666667,1
918,0,1,0,5,21,4.2,0.9039999999999999,0
6574,0,1,0,14,56,4.0,1.457857142857143,6
4594,0,1,0,10,49,4.9,1.707,7
6914,0,1,0,7,36,5.142857142857143,1.7785714285714287,3
7041,0,1,0,4,14,3.5,2.6475,1
3292,0,1,0,5,18,3.6,2.2880000000000003,1
4222,0,1,0,16,63,3.9375,1.26,4
3130,0,1,0,5,17,3.4,1.026,3
3888,0,1,0,5,20,4.0,0.944,1
1982,0,1,0,6,21,3.5,2.481666666666667,2
1827,0,1,0,5,21,4.2,1.2100000000000002,1
2720,0,2,0,15,56,3.7333333333333334,1.876,4
77,0,1,0,11,49,4.454545454545454,2.2327272727272724,2
6802,0,0,0,4,10,2.5,2.9800000000000004,2
6900,0,0,0,5,31,6.2,1.564,1
3691,0,1,0,5,22,4.4,1.9579999999999997,1
5325,0,1,0,11,60,5.454545454545454,2.1963636363636367,1
3717,0,1,0,22,96,4.363636363636363,1.7640909090909092,13
758,0,1,0,5,23,4.6,0.734,2
1837,0,1,0,4,18,4.5,0.85,2
6846,0,1,0,7,25,3.5714285714285716,2.0771428571428574,1
1142,0,1,0,11,38,3.4545454545454546,2.5127272727272727,3
5757,0,1,0,4,10,2.5,1.5275,1
3024,0,1,0,6,34,5.666666666666667,0.6366666666666667,2
7119,0,1,0,10,39,3.9,1.9740000000000002,3
6045,0,0,0,7,27,3.857142857142857,1.8614285714285717,3
1343,1,1,0,9,42,4.666666666666667,2.2644444444444445,2
4864,0,1,0,5,16,3.2,2.3360000000000003,2
2358,0,1,0,5,14,2.8,1.798,3
1692,0,1,0,8,40,5.0,2.145,3
5833,0,0,0,6,20,3.3333333333333335,2.785,2
5835,2,1,0,15,62,4.133333333333334,2.0653333333333332,5
6462,0,1,0,7,39,5.571428571428571,1.2185714285714284,3
6447,0,1,0,8,34,4.25,1.8599999999999999,2
255,0,0,0,4,12,3.0,2.625,0
1257,0,0,0,9,32,3.5555555555555554,2.5944444444444446,6
6352,0,1,0,7,28,4.0,3.185714285714286,1
1072,0,0,0,7,23,3.2857142857142856,2.46,2
6155,0,0,0,5,17,3.4,1.7939999999999998,3
3795,0,1,0,3,11,3.6666666666666665,2.39,0
4086,0,0,0,5,19,3.8,2.526,1
5576,0,0,0,15,66,4.4,2.3200000000000003,6
5869,0,1,0,9,31,3.4444444444444446,2.3355555555555556,4
6133,0,0,0,3,10,3.3333333333333335,3.6666666666666665,1
1986,0,1,0,11,70,6.363636363636363,1.9418181818181817,3
4517,0,1,0,13,79,6.076923076923077,2.1153846153846154,6
5221,2,1,0,11,37,3.3636363636363638,1.1909090909090911,5
4671,0,1,0,8,28,3.5,2.2625,3
863,0,1,0,6,20,3.3333333333333335,2.0283333333333338,3
1286,0,1,0,18,76,4.222222222222222,2.326666666666666,7
4025,0,1,0,4,13,3.25,1.9325,2
5106,0,1,0,3,12,4.0,2.5433333333333334,0
4257,0,1,0,5,17,3.4,2.368,1
4510,0,1,0,6,25,4.166666666666667,1.4033333333333333,2
1981,0,1,0,4,14,3.5,2.3325,1
2289,0,1,0,11,45,4.090909090909091,1.6154545454545455,6
1934,0,1,0,10,31,3.1,1.7740000000000002,3
4544,0,2,0,7,31,4.428571428571429,1.26,3
6720,0,0,0,7,22,3.142857142857143,3.028571428571429,3
4199,0,0,0,8,39,4.875,2.75625,4
3202,0,1,0,7,32,4.571428571428571,1.0585714285714285,3
5352,0,0,0,12,60,5.0,2.5683333333333334,4
5801,0,0,0,5,18,3.6,2.652,0
5931,0,1,0,17,71,4.176470588235294,1.7005882352941175,9
1037,0,1,0,7,29,4.142857142857143,1.937142857142857,5
6609,0,1,0,6,36,6.0,0.7466666666666667,2
2323,0,1,0,7,17,2.4285714285714284,1.9342857142857144,2
4766,0,1,0,32,134,4.1875,2.109375,15
3149,0,1,0,7,19,2.7142857142857144,2.6685714285714286,3
52,0,1,0,6,22,3.6666666666666665,1.8533333333333333,2
1719,0,0,0,11,52,4.7272727272727275,2.0599999999999996,4
277,0,1,0,6,20,3.3333333333333335,2.8249999999999997,1
6317,0,1,0,5,21,4.2,1.472,2
2305,0,1,0,4,12,3.0,2.5725,1
4744,0,1,0,7,32,4.571428571428571,2.185714285714286,2
3600,0,1,0,4,14,3.5,0.755,2
4152,0,1,0,5,13,2.6,2.3920000000000003,1
6137,0,2,0,7,30,4.285714285714286,0.66,3
581,0,1,0,6,26,4.333333333333333,0.435,0
412,0,1,0,8,36,4.5,2.02375,5
1980,0,0,0,6,22,3.6666666666666665,1.6150000000000002,4
4518,0,1,0,4,24,6.0,1.0550000000000002,2
1680,0,1,0,5,14,2.8,2.724,1
3035,0,1,0,18,67,3.7222222222222223,2.4877777777777776,7
4387,0,1,0,9,33,3.6666666666666665,2.5244444444444443,3
4694,0,1,0,3,10,3.3333333333333335,2.74,0
1539,0,1,0,8,33,4.125,2.13,2
2339,0,1,0,9,47,5.222222222222222,1.9377777777777776,3
349,0,0,0,3,10,3.3333333333333335,1.9400000000000002,1
1448,0,1,0,10,41,4.1,2.379,3
2115,0,1,0,4,16,4.0,0.7625,2
4023,0,1,0,6,19,3.1666666666666665,1.8116666666666668,4
3003,0,1,0,4,14,3.5,1.455,1
1498,0,1,0,19,110,5.7894736842105265,1.4373684210526314,10
2922,2,1,0,16,74,4.625,2.476875,4
3927,0,1,0,8,38,4.75,1.945,2
3548,0,0,0,10,43,4.3,2.852,2
1428,0,1,0,4,12,3.0,1.6125,1
6222,0,1,0,6,18,3.0,2.481666666666667,1
5675,0,1,0,8,39,4.875,1.5899999999999999,3
1969,0,0,0,8,47,5.875,1.45125,3
5198,0,1,0,14,64,4.571428571428571,1.7035714285714287,6
5477,0,1,0,8,36,4.5,2.4425,4
3626,0,0,0,6,25,4.166666666666667,2.1750000000000003,3
4495,0,0,0,9,35,3.888888888888889,2.002222222222222,2
6745,0,1,1,16,60,3.75,1.8925,8
2566,0,1,0,3,17,5.666666666666667,0.6533333333333333,1
83,0,1,0,9,33,3.6666666666666665,2.566666666666667,4
3131,0,0,0,5,28,5.6,1.6039999999999999,1
1927,0,1,0,8,31,3.875,1.415,3
3899,0,1,0,8,41,5.125,0.8612499999999998,4
3747,1,1,0,8,52,6.5,1.7462499999999999,1
4869,0,1,0,6,31,5.166666666666667,0.985,0
3194,0,1,0,18,77,4.277777777777778,1.676111111111111,8
6098,0,1,0,7,25,3.5714285714285716,2.1785714285714284,4
4251,0,1,0,5,18,3.6,1.5139999999999998,2
3295,1,1,0,16,60,3.75,2.05,8
903,0,1,0,8,29,3.625,0.9774999999999999,3
2278,0,0,0,13,47,3.6153846153846154,2.005384615384615,5
686,0,1,0,6,25,4.166666666666667,1.9883333333333333,1
4001,0,1,0,5,13,2.6,1.5799999999999998,2
2608,0,1,0,6,31,5.166666666666667,1.8150000000000002,1
3119,0,1,0,6,32,5.333333333333333,1.4066666666666665,3
604,0,1,0,10,45,4.5,1.6039999999999999,3
853,0,1,0,21,98,4.666666666666667,2.3904761904761904,7
4909,0,1,0,7,26,3.7142857142857144,1.41,2
850,0,1,0,8,36,4.5,0.625,1
5465,0,1,0,3,11,3.6666666666666665,0.53,1
582,0,1,0,18,64,3.5555555555555554,2.0444444444444443,9
2033,0,1,0,21,81,3.857142857142857,2.1914285714285713,11
3751,0,1,0,7,31,4.428571428571429,1.6371428571428572,1
1281,0,1,0,6,23,3.8333333333333335,2.9683333333333333,1
3543,0,1,0,27,101,3.740740740740741,2.352962962962963,11
3403,0,1,0,8,40,5.0,1.6975,4
3217,0,1,0,11,57,5.181818181818182,1.3381818181818181,6
6944,0,1,0,3,23,7.666666666666667,0.0,0
2368,0,1,0,8,30,3.75,2.05875,3
1937,0,0,0,4,13,3.25,2.485,0
5449,0,0,0,3,9,3.0,2.0,1
6713,0,1,0,12,59,4.916666666666667,1.2916666666666667,3
3649,0,1,0,12,51,4.25,1.5699999999999996,5
2754,0,1,0,5,16,3.2,2.5420000000000003,1
2066,0,0,0,7,37,5.285714285714286,1.445714285714286,4
7157,0,0,0,8,34,4.25,1.35625,1
6366,0,0,0,9,34,3.7777777777777777,2.1966666666666668,2
1625,1,1,0,16,75,4.6875,1.9318750000000002,8
446,0,1,0,5,19,3.8,1.83,1
5404,0,0,0,6,27,4.5,2.3033333333333332,1
7024,0,2,0,13,68,5.230769230769231,2.5261538461538464,2
5070,0,1,0,7,30,4.285714285714286,2.1285714285714286,1
5698,0,1,0,13,42,3.230769230769231,2.036153846153846,7
1812,0,1,0,6,21,3.5,2.295,2
7099,0,0,0,10,33,3.3,2.351,3
3472,0,1,0,4,23,5.75,1.42,1
2972,0,1,0,6,21,3.5,2.7016666666666667,1
5201,0,1,0,4,10,2.5,1.6475,1
3002,0,1,0,4,10,2.5,1.8375000000000001,2
3435,0,1,0,4,26,6.5,0.4275,1
2168,0,1,0,9,40,4.444444444444445,1.517777777777778,5
5748,0,1,0,7,18,2.5714285714285716,2.075714285714286,3
2039,0,1,0,16,68,4.25,1.6368749999999999,9
7009,0,1,0,5,17,3.4,1.506,1
832,1,1,0,18,70,3.888888888888889,1.6905555555555556,8
4612,0,1,0,10,36,3.6,2.836,3
2575,0,1,0,10,36,3.6,2.2769999999999997,3
2152,0,1,0,6,33,5.5,1.235,2
7144,0,0,0,4,14,3.5,1.51,0
3721,0,1,0,4,16,4.0,1.7774999999999999,0
4782,0,1,0,5,17,3.4,2.2299999999999995,1
1389,0,1,0,15,52,3.466666666666667,2.2560000000000002,9
5758,0,1,0,7,41,5.857142857142857,1.9728571428571426,1
1451,0,1,0,7,36,5.142857142857143,2.2657142857142856,1
2245,0,1,0,6,23,3.8333333333333335,2.348333333333333,3
360,0,1,0,5,13,2.6,1.45,2
7159,0,1,0,5,21,4.2,1.6039999999999999,2
3678,0,1,0,5,17,3.4,1.312,2
6209,0,1,0,10,38,3.8,1.7920000000000003,6
2042,0,0,0,9,28,3.111111111111111,2.3800000000000003,6
567,0,1,0,6,20,3.3333333333333335,1.5433333333333332,1
2427,0,1,0,13,50,3.8461538461538463,2.253846153846154,6
1348,0,1,0,10,49,4.9,2.6079999999999997,2
1640,0,1,0,7,30,4.285714285714286,2.22,3
720,0,1,0,3,14,4.666666666666667,1.43,0
6454,0,1,0,7,33,4.714285714285714,1.6600000000000001,3
141,0,1,0,6,23,3.8333333333333335,1.9166666666666667,1
3179,0,1,0,7,34,4.857142857142857,1.52,2
4120,0,0,0,9,36,4.0,2.2844444444444445,2
3491,0,1,0,5,22,4.4,0.61,2
2747,1,1,0,15,78,5.2,1.7126666666666666,6
5727,0,1,0,9,45,5.0,1.1777777777777778,2
5298,0,1,0,11,39,3.5454545454545454,2.610909090909091,3
1738,0,1,0,12,46,3.8333333333333335,2.450833333333333,5
6887,0,1,0,8,35,4.375,2.1975,3
5197,1,1,0,10,43,4.3,1.0230000000000001,4
878,0,1,0,19,88,4.631578947368421,1.6131578947368421,10
4303,0,1,0,5,18,3.6,1.3219999999999998,2
1497,0,1,0,8,27,3.375,1.17875,3
5800,0,1,0,7,32,4.571428571428571,1.6199999999999999,2
4527,0,1,0,4,18,4.5,2.5725,1
5492,0,1,0,7,31,4.428571428571429,1.1714285714285713,3
1042,0,1,0,7,22,3.142857142857143,2.1242857142857146,3
366,0,0,0,9,37,4.111111111111111,3.006666666666667,5
306,0,0,0,3,9,3.0,2.876666666666667,1
692,0,1,0,31,151,4.870967741935484,1.816774193548387,14
2182,0,1,0,5,18,3.6,2.164,2
1234,0,1,0,6,39,6.5,2.2083333333333335,1
3799,1,1,0,15,48,3.2,1.6193333333333335,7
102,0,1,0,11,50,4.545454545454546,1.1936363636363636,5
626,0,0,0,7,34,4.857142857142857,1.7871428571428571,2
1205,0,1,0,6,28,4.666666666666667,1.9516666666666669,1
17,0,0,0,10,43,4.3,2.409,3
1877,0,1,0,9,34,3.7777777777777777,2.641111111111111,3
2205,0,0,0,4,10,2.5,2.7775,1
6435,0,1,0,5,20,4.0,2.048,1
6699,0,0,0,5,20,4.0,2.482,1
4116,0,1,0,9,34,3.7777777777777777,1.4366666666666665,5
6387,0,1,0,11,50,4.545454545454546,1.3454545454545455,5
2218,0,1,0,9,46,5.111111111111111,1.651111111111111,3
4211,0,0,0,5,18,3.6,3.7020000000000004,1
4668,1,1,0,16,59,3.6875,1.455625,8
6279,0,0,0,9,26,2.888888888888889,2.5044444444444443,2
3463,0,1,0,5,24,4.8,0.9279999999999999,1
6432,1,1,0,8,30,3.75,2.3525,0
5093,0,0,0,5,24,4.8,1.542,2
3646,0,0,0,8,40,5.0,2.105,2
3937,1,1,0,11,47,4.2727272727272725,1.528181818181818,3
945,0,1,0,14,70,5.0,1.9578571428571425,7
5725,0,1,0,15,62,4.133333333333334,2.1666666666666665,7
833,0,1,0,14,49,3.5,2.6314285714285712,7
3904,1,1,0,17,89,5.235294117647059,1.781764705882353,8
2094,0,1,0,6,26,4.333333333333333,2.3983333333333334,2
6506,0,1,0,12,40,3.3333333333333335,1.8533333333333333,5
1218,0,1,0,6,14,2.3333333333333335,2.018333333333333,4
989,0,1,0,8,34,4.25,1.78125,2
5347,0,0,0,5,19,3.8,0.97,0
6925,0,1,0,6,23,3.8333333333333335,2.391666666666667,3
5087,0,1,0,9,35,3.888888888888889,1.3888888888888888,4
6256,0,1,0,9,36,4.0,1.5133333333333334,6
7107,0,0,0,5,25,5.0,1.472,2
6772,0,0,0,3,15,5.0,1.0766666666666667,2
4793,1,1,0,7,41,5.857142857142857,0.6914285714285714,3
3477,0,1,0,4,10,2.5,1.8925,2
2409,0,1,0,15,66,4.4,1.884,7
288,0,1,0,19,89,4.684210526315789,1.7578947368421052,10
1716,2,1,0,12,58,4.833333333333333,1.2141666666666666,6
1506,0,1,0,8,40,5.0,2.49125,3
2054,0,1,0,6,24,4.0,1.0,0
2367,0,1,0,5,22,4.4,2.224,1
3637,0,1,0,12,54,4.5,2.0775,3
6493,0,3,0,14,79,5.642857142857143,1.1971428571428573,2
5126,0,1,0,7,33,4.714285714285714,1.6714285714285713,3
379,0,1,0,8,23,2.875,2.5475000000000003,3
4058,0,0,0,13,61,4.6923076923076925,1.9584615384615385,4
5928,0,1,0,10,54,5.4,2.125,4
6536,0,1,0,7,28,4.0,1.4242857142857142,3
2617,0,1,0,4,21,5.25,1.3175,1
6350,0,1,0,7,21,3.0,1.4985714285714287,3
2925,0,1,0,9,43,4.777777777777778,2.045555555555555,2
2110,0,1,0,13,66,5.076923076923077,1.886153846153846,6
1431,0,0,0,4,22,5.5,1.175,1
6377,0,1,0,5,25,5.0,1.5219999999999998,2
2871,0,1,0,6,26,4.333333333333333,1.26,0
3726,0,1,0,7,27,3.857142857142857,1.8014285714285714,3
4160,0,1,0,5,20,4.0,1.11,1
3071,0,1,0,3,11,3.6666666666666665,2.0,1
144,0,1,0,6,26,4.333333333333333,1.4816666666666667,1
1235,0,1,0,7,34,4.857142857142857,2.174285714285714,2
5634,0,0,0,6,25,4.166666666666667,1.5916666666666668,5
6642,0,1,0,7,33,4.714285714285714,1.4685714285714286,3
683,0,1,0,4,10,2.5,2.255,1
1569,0,2,0,10,45,4.5,1.7449999999999999,3
2025,0,0,0,6,33,5.5,1.9966666666666668,2
5500,0,0,0,10,46,4.6,2.375,6
1466,1,1,0,14,75,5.357142857142857,1.955714285714286,7
2984,0,1,0,5,41,8.2,1.062,1
908,1,1,0,15,49,3.2666666666666666,1.6873333333333338,6
3175,0,0,0,5,20,4.0,1.7,1
3834,0,0,0,10,34,3.4,2.2939999999999996,5
2080,0,1,0,10,41,4.1,2.3020000000000005,5
3766,0,0,0,4,10,2.5,3.7525000000000004,1
5444,0,1,0,4,17,4.25,1.1925,1
6627,1,1,0,13,46,3.5384615384615383,2.1107692307692307,5
5317,0,1,0,7,39,5.571428571428571,1.1171428571428572,4
1572,0,0,0,4,17,4.25,2.3075,1
6147,0,1,0,11,60,5.454545454545454,2.1281818181818184,3
1952,0,1,0,4,18,4.5,0.3975,1
2322,0,1,0,10,51,5.1,1.474,6
1182,0,1,0,4,13,3.25,1.9325,2
6743,0,1,0,5,29,5.8,2.372,2
3625,0,1,0,8,34,4.25,2.52,4
4000,0,1,0,3,9,3.0,0.53,1
6470,0,1,0,3,16,5.333333333333333,2.0733333333333337,1
2769,0,0,0,5,19,3.8,2.4579999999999997,1
6928,0,1,0,12,56,4.666666666666667,1.4725000000000001,6
6119,0,1,0,8,25,3.125,2.33125,2
3151,0,0,0,8,42,5.25,2.5149999999999997,3
6420,1,1,0,13,54,4.153846153846154,2.166923076923077,7
1382,0,1,0,7,21,3.0,2.0500000000000003,3
5372,0,0,0,6,27,4.5,2.095,2
5929,0,1,0,10,51,5.1,1.629,4
4144,0,0,0,16,67,4.1875,2.288125,7
3659,0,1,0,4,20,5.0,0.49,1
6957,0,1,0,8,27,3.375,1.7125,4
598,0,1,0,5,25,5.0,1.826,1
2029,0,1,0,12,42,3.5,2.5349999999999997,2
4274,0,1,0,5,20,4.0,1.686,1
4147,0,0,0,7,32,4.571428571428571,2.1157142857142857,3
5745,0,1,0,25,108,4.32,2.0824000000000003,13
1288,0,1,0,5,17,3.4,2.164,2
5443,1,1,0,11,50,4.545454545454546,1.7663636363636364,4
3340,0,0,0,6,19,3.1666666666666665,1.8616666666666666,1
666,0,1,0,6,33,5.5,0.6766666666666667,2
5791,0,1,0,15,57,3.8,1.6493333333333333,6
5251,0,1,0,11,45,4.090909090909091,2.6763636363636363,3
1332,0,1,0,13,58,4.461538461538462,2.4015384615384616,4
6008,0,1,0,16,75,4.6875,1.9293750000000003,3
3062,0,1,0,8,44,5.5,1.88625,2
3333,0,0,0,3,11,3.6666666666666665,3.3766666666666665,1
538,0,1,0,10,33,3.3,2.465,4
3690,0,1,0,4,17,4.25,2.105,2
160,0,1,0,13,56,4.3076923076923075,1.993846153846154,6
2213,0,1,0,21,81,3.857142857142857,2.441904761904762,11
3209,1,1,0,5,39,7.8,1.334,0
471,1,1,0,6,25,4.166666666666667,2.0066666666666664,1
3905,0,1,0,6,29,4.833333333333333,0.8416666666666667,1
514,0,0,0,4,12,3.0,1.5825,2
5670,0,1,0,10,34,3.4,1.876,6
4992,0,1,0,6,22,3.6666666666666665,2.0866666666666664,2
2026,0,1,0,4,12,3.0,1.8925,2
1447,0,1,0,10,40,4.0,1.9509999999999998,5
3574,0,1,0,10,43,4.3,2.249,3
4037,0,1,0,5,23,4.6,1.3439999999999999,2
1855,0,1,0,8,29,3.625,1.83125,3
2275,2,1,0,15,82,5.466666666666667,1.849333333333333,6
1743,0,0,0,10,44,4.4,2.185,2
2790,0,1,0,8,41,5.125,1.6549999999999998,2
1580,0,1,0,4,12,3.0,1.51,1
6010,0,1,0,4,17,4.25,1.5699999999999998,0
5787,0,1,0,7,26,3.7142857142857144,1.9442857142857142,3
4569,1,1,0,12,46,3.8333333333333335,2.2183333333333333,3
1604,0,1,0,6,34,5.666666666666667,1.92,2
3901,0,1,0,7,37,5.285714285714286,1.2114285714285715,3
6893,0,1,0,4,23,5.75,0.9175,2
4813,0,1,0,7,34,4.857142857142857,1.1057142857142856,3
1188,0,1,0,8,29,3.625,1.9312500000000001,5
6516,0,1,0,7,35,5.0,1.3628571428571428,2
3908,0,0,0,6,28,4.666666666666667,1.2266666666666666,2
7093,0,0,0,7,46,6.571428571428571,2.1557142857142857,1
4847,0,1,0,13,49,3.769230769230769,1.4746153846153847,7
1832,0,0,0,4,21,5.25,1.1025,1
3873,0,0,0,10,56,5.6,2.1220000000000003,3
1166,2,1,0,9,40,4.444444444444445,1.6188888888888888,4
5082,0,1,0,8,33,4.125,2.76125,3
5714,0,1,0,4,16,4.0,1.8875,2
7076,0,1,0,10,48,4.8,1.77,3
942,0,1,0,12,68,5.666666666666667,1.7233333333333336,7
7045,0,1,0,11,40,3.6363636363636362,2.166363636363637,7
86,0,0,0,4,16,4.0,2.7824999999999998,1
386,0,1,0,6,32,5.333333333333333,1.16,2
5511,0,1,0,6,28,4.666666666666667,1.4649999999999999,3
1405,0,0,0,3,24,8.0,2.4899999999999998,0
5227,0,1,0,9,39,4.333333333333333,1.803333333333333,5
97,0,1,0,6,26,4.333333333333333,2.1566666666666667,1
2314,0,1,0,4,14,3.5,2.3400000000000003,1
7167,1,1,0,9,45,5.0,1.6944444444444444,1
654,0,1,0,16,63,3.9375,1.749375,8
1195,0,1,0,6,25,4.166666666666667,2.2166666666666663,2
5553,0,0,0,5,13,2.6,1.7220000000000002,1
1593,0,1,0,8,28,3.5,1.83,4
2290,0,1,0,9,44,4.888888888888889,1.2577777777777779,6
4085,0,1,0,7,25,3.5714285714285716,2.2685714285714282,2
4652,0,1,0,9,46,5.111111111111111,1.9922222222222221,3
265,0,1,0,10,53,5.3,1.5989999999999998,4
369,0,1,0,7,32,4.571428571428571,1.6457142857142857,3
1197,0,1,0,10,43,4.3,1.984,4
4471,0,1,0,3,12,4.0,1.9633333333333336,1
2801,0,1,0,12,52,4.333333333333333,1.5033333333333332,4
405,0,1,0,4,12,3.0,2.5875000000000004,1
4972,0,1,0,13,60,4.615384615384615,1.9338461538461542,6
2071,0,1,0,9,34,3.7777777777777777,3.0833333333333335,2
3284,0,1,0,5,16,3.2,2.5,1
1148,1,1,0,14,52,3.7142857142857144,0.8542857142857143,5
2604,0,1,0,7,26,3.7142857142857144,1.925714285714286,1
635,0,1,0,5,25,5.0,1.112,3
3817,0,1,0,6,25,4.166666666666667,2.3816666666666664,0
5972,0,1,0,8,47,5.875,0.94875,2
6327,1,1,0,11,44,4.0,1.6781818181818182,6
186,0,1,0,8,33,4.125,1.125,2
5224,0,0,0,4,12,3.0,1.1475,1
3875,1,1,0,9,40,4.444444444444445,2.4588888888888887,3
322,0,1,0,7,36,5.142857142857143,1.252857142857143,3
6138,0,1,0,6,18,3.0,2.515,3
2400,0,1,0,8,31,3.875,2.515,4
5459,0,1,0,6,22,3.6666666666666665,1.7033333333333331,2
5594,0,1,0,6,22,3.6666666666666665,1.9900000000000002,2
6885,0,1,0,7,29,4.142857142857143,1.4714285714285715,2
2712,0,1,0,7,23,3.2857142857142856,2.2,3
5240,0,1,0,13,54,4.153846153846154,1.6953846153846153,5
3048,0,1,0,5,15,3.0,1.7020000000000004,3
3307,0,1,0,20,78,3.9,2.504,5
1236,0,1,0,8,34,4.25,1.90125,4
2905,0,1,0,6,24,4.0,1.4649999999999999,3
869,0,1,0,7,25,3.5714285714285716,1.09,2
5022,0,1,0,11,50,4.545454545454546,1.6527272727272726,5
4328,0,0,0,8,38,4.75,2.3975,2
2222,1,1,0,22,95,4.318181818181818,1.5522727272727272,9
4701,0,1,0,6,18,3.0,2.0050000000000003,3
3067,0,1,0,5,29,5.8,1.816,0
1834,0,1,0,3,12,4.0,0.6533333333333333,1
4627,0,1,0,8,39,4.875,1.3062500000000001,3
257,0,1,0,3,7,2.3333333333333335,1.9633333333333336,1
4465,0,2,0,11,42,3.8181818181818183,1.0327272727272727,4
6827,1,0,0,15,57,3.8,2.7120000000000006,5
2815,0,0,0,9,31,3.4444444444444446,2.847777777777778,3
4289,0,1,0,15,77,5.133333333333334,2.0046666666666666,5
4202,0,1,0,15,59,3.933333333333333,1.716666666666667,7
426,1,1,0,15,70,4.666666666666667,2.0506666666666664,7
3617,0,1,0,6,30,5.0,1.9333333333333333,4
4070,0,1,0,5,18,3.6,1.7060000000000002,2
3381,0,1,0,5,36,7.2,1.3679999999999999,0
7044,0,1,0,5,25,5.0,2.176,2
1275,0,0,0,4,16,4.0,1.6099999999999999,1
6118,0,1,0,11,67,6.090909090909091,1.2472727272727273,6
1547,0,1,0,3,10,3.3333333333333335,0.53,1
6348,0,1,0,7,28,4.0,1.8957142857142857,3
3424,0,1,0,6,27,4.5,1.88,2
886,1,1,0,5,20,4.0,1.4380000000000002,0
6406,0,1,0,3,17,5.666666666666667,2.606666666666667,0
3972,0,0,0,6,17,2.8333333333333335,3.313333333333333,2
4283,0,1,0,8,27,3.375,2.3075,3
132,0,1,0,8,36,4.5,1.83625,1
1330,0,1,0,18,80,4.444444444444445,1.472222222222222,8
3524,1,0,0,12,49,4.083333333333333,2.131666666666667,5
4505,0,1,0,5,18,3.6,2.052,2
2752,0,1,0,6,25,4.166666666666667,1.705,1
4557,0,1,0,7,22,3.142857142857143,2.442857142857143,2
2460,0,1,0,4,9,2.25,1.8375000000000001,2
2392,0,1,0,5,24,4.8,0.292,1
515,0,1,0,4,18,4.5,2.7825,1
5345,0,1,0,5,23,4.6,1.6760000000000002,1
3357,0,1,0,6,23,3.8333333333333335,1.3416666666666666,3
5473,0,0,0,9,43,4.777777777777778,1.8855555555555554,4
6552,0,1,0,4,16,4.0,1.3875000000000002,1
5291,0,1,0,7,29,4.142857142857143,2.1,2
3821,0,1,0,8,32,4.0,1.8287499999999999,3
1456,0,1,0,10,44,4.4,2.362,2
3421,1,1,0,11,49,4.454545454545454,2.3027272727272727,3
6094,0,1,0,6,20,3.3333333333333335,1.095,2
6703,0,1,0,23,115,5.0,1.8308695652173912,14
1418,0,1,0,4,16,4.0,1.215,0
2881,0,1,0,7,23,3.2857142857142856,1.447142857142857,2
2097,0,1,0,7,36,5.142857142857143,2.0742857142857143,2
3509,0,1,0,5,29,5.8,2.0260000000000002,1
6839,0,0,0,6,23,3.8333333333333335,2.721666666666667,2
1369,0,1,0,8,40,5.0,0.67125,1
2539,0,1,0,8,54,6.75,2.1487499999999997,0
3006,0,0,0,9,48,5.333333333333333,2.0877777777777777,5
2310,0,1,0,9,42,4.666666666666667,1.64,4
4483,0,1,0,7,21,3.0,2.1285714285714286,4
270,0,0,0,6,28,4.666666666666667,1.8233333333333333,4
5048,0,1,0,3,11,3.6666666666666665,1.4000000000000001,0
2753,0,1,0,10,59,5.9,1.415,3
1936,0,0,0,5,25,5.0,2.06,1
4068,0,1,0,6,29,4.833333333333333,1.0633333333333332,1
4907,0,1,0,7,49,7.0,1.8357142857142856,1
2141,0,1,0,18,93,5.166666666666667,1.2872222222222223,6
3968,0,0,0,7,28,4.0,2.338571428571428,1
5247,0,1,0,5,19,3.8,2.228,2
6876,0,1,0,4,16,4.0,1.9125,2
2136,0,0,0,9,21,2.3333333333333335,2.414444444444445,3
5980,0,1,0,3,10,3.3333333333333335,1.9633333333333336,1
6184,0,1,0,5,14,2.8,2.6160000000000005,1
4432,0,1,0,8,24,3.0,2.3525,4
5920,0,1,0,14,53,3.7857142857142856,1.757142857142857,7
6191,0,1,0,7,25,3.5714285714285716,1.7,4
6009,0,1,0,6,37,6.166666666666667,1.845,1
1491,0,1,0,7,31,4.428571428571429,1.9385714285714286,2
6764,0,1,0,5,24,4.8,1.528,2
4873,0,1,0,11,44,4.0,1.810909090909091,4
3343,0,0,0,4,15,3.75,2.4625,1
4801,0,1,0,6,28,4.666666666666667,1.6083333333333332,3
946,0,1,0,5,16,3.2,2.186,2
1700,1,1,0,5,20,4.0,2.1,0
6971,0,1,0,20,78,3.9,2.2145,7
5017,0,0,0,6,21,3.5,1.875,2
3670,0,1,0,31,123,3.967741935483871,2.0625806451612902,14
4691,0,1,0,5,25,5.0,1.5459999999999998,2
6082,2,1,0,22,108,4.909090909090909,1.9972727272727275,6
2262,0,1,0,6,30,5.0,0.8533333333333332,3
5674,0,1,0,7,27,3.857142857142857,1.562857142857143,4
4448,0,0,0,11,46,4.181818181818182,1.8781818181818182,4
624,0,1,0,5,16,3.2,1.7119999999999997,2
