,aro,auto_i,auto_me,auto_mine,auto_my,auto_mys,dom,val,pos,neg
1715,4.236666666666667,1,0,0,0,0,6.3999999999999995,6.32,1,0
3181,4.35,1,0,0,0,0,6.01,6.285,0,0
992,3.6824999999999997,0,0,0,0,0,5.9275,6.1425,0,0
4462,4.446,0,0,0,0,0,5.43,6.409999999999999,0,0
4098,4.043333333333333,0,0,0,1,0,6.073333333333333,6.876666666666666,1,0
5603,4.19,1,0,0,0,0,5.67,6.5,0,0
6783,3.43,0,0,0,0,0,5.5,6.18,0,0
3680,3.7279999999999993,0,0,0,0,0,5.466,5.715999999999999,0,0
5470,3.776666666666667,1,0,0,0,0,5.41,6.113333333333333,0,0
419,4.156666666666666,1,0,0,0,0,6.3,6.553333333333334,0,0
4143,,1,0,0,0,0,,,0,0
5891,3.43,0,0,0,0,0,5.5,6.18,0,0
4006,3.7520000000000002,0,0,0,0,0,5.562,5.734,0,0
3261,3.5075000000000003,0,0,0,0,0,5.8975,6.0675,0,0
1911,3.67,0,0,0,1,0,6.1499999999999995,6.873333333333332,1,0
6046,4.104,2,0,0,1,0,6.111999999999999,6.578,1,0
4359,4.4375,0,0,0,0,0,5.34,5.817500000000001,0,0
355,4.087999999999999,0,0,0,0,0,5.826,6.232,1,0
1458,4.46,0,0,0,0,0,4.506666666666667,3.8200000000000003,0,1
6800,4.526666666666667,0,0,0,0,0,6.039999999999999,6.173333333333333,0,0
5136,3.4499999999999997,0,0,0,1,0,5.3100000000000005,6.5925,0,0
2689,3.98,0,0,0,0,0,5.497142857142857,6.18,2,0
5746,4.09,0,0,0,0,0,5.0325,5.3175,1,0
7083,4.4,1,0,0,0,0,6.28,7.44,1,0
195,3.43,0,0,0,0,0,5.5,6.18,0,0
5993,3.596,1,0,0,1,0,5.784,6.886,1,0
2393,4.386,0,0,0,0,0,5.952,6.508,1,0
5985,4.6725,0,0,0,0,0,5.525,6.532500000000001,2,0
5941,3.5533333333333332,0,0,0,2,0,6.053333333333334,6.31,1,0
6757,3.9525000000000006,0,0,0,0,0,5.6225000000000005,5.3500000000000005,0,0
1468,3.9575,0,0,0,0,0,6.272499999999999,5.967499999999999,0,0
5053,3.52,0,0,0,0,0,5.72,5.86,0,0
1400,3.9166666666666665,0,0,0,0,0,6.3500000000000005,6.22,1,0
1127,5.36,0,0,0,0,0,5.92,8.0,1,0
2661,4.035,0,0,0,0,0,5.24,6.55,0,0
671,3.5300000000000002,0,0,0,0,0,5.99,6.3149999999999995,0,0
6641,3.3575,0,0,0,0,0,5.6825,5.65,0,0
3400,3.55,0,0,0,0,0,5.9,5.88,0,0
49,3.98,0,0,0,1,0,5.426666666666667,6.076666666666667,0,0
5581,4.693333333333333,0,0,0,0,0,5.203333333333333,6.5633333333333335,0,0
5497,3.8725000000000005,2,0,0,0,0,5.779999999999999,6.3075,1,0
1063,3.43,1,0,0,0,0,5.5,6.18,0,0
5797,4.52,0,0,0,0,0,6.1674999999999995,6.26,0,0
4568,3.88,1,0,0,0,0,5.9275,6.6725,0,0
6865,3.665,1,0,0,0,0,6.055,6.455,0,0
4724,3.63,1,0,0,1,0,5.585,6.75,1,0
6823,3.8600000000000008,0,0,0,0,0,5.686,5.970000000000001,0,0
6145,3.4766666666666666,0,0,0,0,0,5.753333333333333,6.986666666666667,0,0
1130,3.7266666666666666,1,0,0,0,0,5.906666666666666,6.283333333333334,0,0
5870,4.521666666666666,0,0,0,0,0,5.340000000000001,5.566666666666667,0,0
3439,3.722857142857143,0,0,0,0,0,6.089999999999999,6.5371428571428565,1,0
3469,3.43,0,0,0,0,0,5.5,6.18,0,0
2436,4.32,0,0,0,1,0,5.54,6.756666666666667,0,0
5430,4.053333333333334,1,0,0,0,0,5.406666666666666,5.696666666666666,0,0
6704,4.115,1,0,0,0,0,5.05,5.545,0,0
2977,4.69,1,0,0,1,0,4.675,4.3100000000000005,0,0
5359,4.234999999999999,0,0,0,0,0,6.077500000000001,5.0875,0,1
7012,4.363333333333333,1,0,0,1,0,5.8933333333333335,5.513333333333333,0,0
5222,3.7099999999999995,0,0,0,0,0,5.553333333333334,5.553333333333334,0,0
6129,4.0375,0,0,0,1,0,5.359999999999999,6.4575000000000005,0,0
4063,3.7933333333333334,0,0,0,0,0,6.146666666666666,6.103333333333333,1,0
4372,3.52,2,0,0,0,0,5.72,5.86,0,0
3962,3.57,0,0,0,0,0,5.94,5.64,0,0
3846,3.33,1,0,0,0,0,5.72,6.36,0,0
4786,3.804,0,0,0,0,0,5.840000000000001,6.616,1,0
2651,4.06,0,0,0,0,0,5.969999999999999,6.044,1,0
4440,3.34,0,0,0,0,0,5.95,6.406666666666666,0,0
3975,4.1375,0,0,0,0,0,5.905,6.47,0,0
3118,4.86,1,0,0,0,0,5.33,6.32,0,0
4126,3.54,0,0,0,0,0,5.5875,6.0725,0,0
899,3.43,1,0,0,0,0,5.5,6.18,0,0
6657,3.535,1,0,0,0,0,5.6850000000000005,5.630000000000001,0,0
4268,4.3133333333333335,0,0,0,0,0,5.963333333333334,5.739999999999999,0,0
5900,4.105,0,0,0,0,0,6.04,6.93,1,0
4578,3.705,0,0,0,0,0,5.635000000000001,5.974999999999999,0,0
4913,3.43,1,0,0,0,0,5.5,6.18,0,0
595,3.501111111111111,0,0,0,0,0,5.656666666666667,6.02888888888889,1,0
4395,3.876,0,0,0,0,0,6.069999999999999,6.9239999999999995,1,0
6576,4.01,0,0,0,0,0,5.609999999999999,6.526666666666666,0,0
2931,3.432,0,0,0,1,0,6.004,6.146,1,0
1555,3.43,0,0,0,0,0,5.5,6.18,0,0
3704,4.31,1,0,0,0,0,5.329999999999999,5.116666666666666,0,1
2171,4.198333333333334,0,0,0,0,0,5.526666666666667,6.386666666666667,1,0
3521,4.205,0,0,0,0,0,4.449999999999999,5.0649999999999995,0,0
3265,3.8833333333333333,0,0,0,0,0,5.463333333333334,5.863333333333333,0,0
1470,3.4299999999999997,0,0,0,0,0,6.046,6.0200000000000005,0,0
4810,4.656666666666666,1,0,0,1,0,5.84,5.663333333333334,0,0
2950,3.6425,0,0,0,1,0,5.17,5.4525,0,0
3020,3.49,0,0,0,0,0,5.433333333333334,5.71,0,0
2337,4.3412500000000005,0,0,0,0,0,5.57625,5.2775,1,0
5888,3.455,0,0,0,0,0,5.6850000000000005,5.5600000000000005,0,0
4426,5.0225,0,0,0,0,0,5.1775,5.5825000000000005,0,0
733,4.19,1,0,0,0,0,5.88,5.33,0,0
4443,4.077500000000001,2,0,0,0,0,5.8,6.202500000000001,3,0
1133,3.67,0,0,0,1,0,6.1499999999999995,6.873333333333332,1,0
2588,3.85,0,0,0,0,0,5.316666666666666,6.413333333333333,0,0
404,3.34,0,0,0,0,0,5.7,5.855,0,0
1838,3.43,0,0,0,0,0,5.5,6.18,0,0
3801,3.9133333333333336,0,0,0,0,0,5.566666666666666,6.396666666666666,0,0
6342,3.8475,0,0,0,0,0,5.11,5.4175,1,0
3987,3.29,0,0,0,0,0,4.25,6.58,0,0
911,3.745,0,0,0,0,0,5.27,5.75,0,0
72,4.255,0,0,0,0,0,5.27,6.15,0,0
5974,3.716666666666667,0,0,0,0,0,5.32,5.796666666666667,0,0
5394,4.055,0,0,0,0,0,5.945,6.1825,0,0
4807,3.8950000000000005,1,0,0,0,0,5.470000000000001,5.8,0,0
4622,3.475,1,0,0,0,0,5.609999999999999,6.02,0,0
1851,3.934444444444444,0,0,0,0,0,5.010000000000001,5.407777777777778,0,2
6871,3.43,1,0,0,0,0,5.5,6.18,0,0
1522,3.885,1,0,0,0,0,4.765000000000001,4.51,0,1
4067,5.010000000000001,0,0,0,0,0,5.533333333333334,6.083333333333333,0,0
2306,4.385,0,0,0,0,0,6.34,6.6850000000000005,1,0
6832,4.585,0,0,0,0,0,6.105,7.775,1,0
53,3.823333333333333,0,0,0,0,0,6.156666666666666,6.006666666666667,0,0
2415,4.36,1,0,0,0,0,5.445,6.09,0,0
109,4.683333333333334,0,0,0,0,0,4.793333333333333,5.273333333333333,0,0
5707,5.803333333333334,0,0,0,0,0,4.796666666666667,3.2566666666666664,0,2
7021,5.04,0,0,0,0,0,5.69,6.83,0,0
2017,3.8099999999999996,0,0,0,1,0,5.734999999999999,6.475,0,0
1309,3.3600000000000003,0,0,0,0,0,5.890000000000001,6.115,0,0
5169,3.5460000000000003,0,0,0,0,0,5.78,6.603999999999999,1,0
1119,4.156666666666666,1,0,0,0,0,4.833333333333333,7.063333333333333,0,0
5813,4.39,1,0,0,0,0,5.3100000000000005,5.59,0,0
1496,4.073333333333333,0,0,0,0,0,5.913333333333334,5.766666666666667,0,0
1783,3.785,0,0,0,1,0,5.25,6.455,0,0
1454,4.046923076923077,1,0,0,0,0,5.7361538461538455,6.148461538461539,1,0
1008,3.9200000000000004,0,0,0,0,0,5.672,6.289999999999999,1,0
6983,4.52,1,0,0,0,0,7.18,7.26,0,0
4486,3.725,1,0,0,1,0,5.65,6.0525,2,0
4109,3.8499999999999996,0,0,0,0,0,5.614999999999999,6.0225,0,0
2100,3.4519999999999995,0,0,0,1,0,5.714,6.624,0,0
5407,3.43,0,0,0,0,0,5.5,6.18,0,0
6554,3.8449999999999998,0,1,0,0,0,6.665,6.470000000000001,1,0
6399,3.983333333333333,1,0,0,0,0,4.57,4.699999999999999,0,2
2624,4.27,1,0,0,0,0,5.46,5.765000000000001,0,0
1688,3.81,1,0,0,1,0,6.44,6.41,0,0
1067,4.98,1,0,0,0,0,5.515000000000001,6.765000000000001,0,0
1815,4.175,0,0,0,0,0,6.050000000000001,5.725,0,0
6269,3.286666666666667,0,0,0,0,0,5.666666666666667,5.733333333333333,0,0
5050,4.343333333333334,0,0,0,1,0,5.576666666666665,6.38,0,0
5768,4.24,1,0,0,0,0,5.725,6.375,0,0
2549,4.878571428571428,0,0,0,0,0,6.095714285714286,6.621428571428571,0,0
5995,3.43,1,0,0,0,0,5.5,6.18,0,0
6246,4.094117647058823,0,0,0,0,0,5.455294117647059,5.527647058823529,1,1
5162,3.9450000000000003,0,0,0,0,0,5.665,5.279999999999999,0,1
3197,3.49,0,0,0,0,0,4.6899999999999995,5.285,0,0
1729,3.745,0,0,0,0,0,5.4925,5.965,0,0
732,3.9325,0,0,0,0,0,5.6025,5.9475,0,0
1557,3.42,0,0,0,0,0,5.75,6.14,0,0
829,3.43,1,0,0,0,0,5.5,6.18,0,1
6532,3.606666666666667,0,0,0,0,0,5.786666666666666,6.206666666666667,0,2
5177,3.766666666666667,0,0,0,1,0,5.23,6.079999999999999,0,0
792,4.093,0,0,0,0,0,5.126,5.7829999999999995,0,1
6020,4.018,0,0,0,0,0,5.76,5.7059999999999995,0,0
4312,4.327500000000001,0,0,0,0,0,5.220000000000001,6.2475000000000005,0,0
6873,3.2350000000000003,0,0,0,1,0,5.32,5.9,0,0
6175,4.19,1,0,0,0,0,5.89,5.91,0,0
1379,3.24,0,0,0,0,0,5.775,6.015,0,0
3457,3.1500000000000004,1,0,0,0,0,5.96,5.58,0,0
2995,3.7633333333333336,0,0,0,0,0,6.283333333333334,6.45,1,0
1961,4.272500000000001,0,0,0,0,0,5.852500000000001,5.9675,1,0
268,4.39,0,0,0,0,0,4.53,4.42,0,0
32,3.475,1,0,0,0,0,5.609999999999999,6.02,0,0
297,3.54,0,0,0,0,0,5.424,6.164,0,0
786,3.9840000000000004,0,0,0,0,0,5.292,5.358,0,0
6870,4.1675,0,0,0,0,0,5.355,6.1475,1,0
1891,4.613333333333333,0,0,0,0,0,5.8566666666666665,5.993333333333332,0,0
1603,3.43,0,0,0,0,0,5.5,6.18,0,0
6130,3.3433333333333337,0,0,0,1,0,5.16,6.353333333333333,0,0
4651,4.083333333333333,1,0,0,1,0,5.996666666666666,6.169999999999999,0,0
3450,3.935714285714286,0,0,0,0,0,6.0200000000000005,6.0,1,0
5637,3.6950000000000003,0,0,0,0,0,5.734999999999999,5.505,0,0
1552,3.492,0,0,0,2,0,5.545999999999999,5.918,0,0
2735,3.5533333333333332,0,0,0,1,0,5.736666666666667,6.403333333333333,0,0
6304,4.004,0,0,0,0,0,5.572000000000001,5.762,0,1
1921,4.276666666666666,0,0,0,0,0,5.16,6.276666666666666,1,0
2749,3.6900000000000004,0,0,0,0,0,5.975,5.695,1,0
1996,3.9499999999999997,1,0,0,0,0,5.276666666666666,6.296666666666667,0,0
1327,3.75,2,0,0,0,0,5.1875,5.6000000000000005,0,0
2012,4.01,2,0,0,0,0,6.495,7.0600000000000005,1,0
579,3.934285714285714,0,0,0,0,0,5.852857142857142,6.38857142857143,0,0
3610,3.67,0,0,0,0,0,5.23,5.453333333333333,0,0
2763,3.39,0,0,0,0,0,5.925,5.475,0,0
3038,3.45,2,0,0,0,0,6.109999999999999,6.5,1,0
4733,3.8100000000000005,0,0,0,1,0,5.585,6.34,0,0
3321,4.276666666666666,1,0,0,0,0,5.243333333333333,6.303333333333334,0,0
4987,3.5700000000000003,0,0,0,0,0,5.654999999999999,6.11,0,0
5350,3.78,1,0,0,0,0,5.658333333333334,5.763333333333333,0,0
2259,3.085,0,0,0,0,0,5.555,6.75,0,0
4316,5.196666666666666,1,0,0,0,0,3.8699999999999997,3.56,0,1
1167,4.390000000000001,0,0,0,0,0,6.086,6.15,1,0
3809,4.1433333333333335,0,0,0,0,0,5.456666666666667,5.33,0,0
6751,3.7959999999999994,1,0,0,0,0,6.286,6.6739999999999995,0,0
5604,3.67,0,0,0,0,0,5.672499999999999,6.05,1,0
131,4.133333333333333,0,0,0,0,0,6.0200000000000005,6.94,0,0
1915,4.175,0,0,0,0,0,6.04,6.51,0,0
5115,3.43,0,0,0,0,0,5.5,6.18,0,0
4993,3.89,0,0,0,0,0,5.6433333333333335,6.989999999999999,0,0
74,3.5237499999999997,0,0,0,0,0,6.02875,6.036250000000001,0,0
5843,3.05,0,0,0,0,0,5.94,6.61,0,0
5710,5.36,0,0,0,0,0,5.92,8.0,1,0
5963,3.9966666666666675,0,0,0,0,0,6.336666666666667,6.1066666666666665,0,0
5420,4.585,0,0,0,0,0,6.105,7.775,1,0
2102,3.8449999999999998,2,0,0,0,0,5.5625,6.5475,0,0
860,3.5700000000000003,0,0,0,0,0,5.78,6.470000000000001,0,0
5418,4.508,0,0,0,0,0,5.154000000000001,6.340000000000001,0,0
6240,3.855714285714286,0,0,0,0,0,5.937142857142858,5.867142857142858,0,0
3688,3.0700000000000003,0,0,0,0,0,5.779999999999999,6.369999999999999,0,0
3397,3.52,1,0,0,0,0,5.72,5.86,0,0
2910,4.3100000000000005,1,0,0,0,0,6.04,6.4075,1,0
6547,3.3016666666666663,0,0,0,0,0,6.0683333333333325,5.66,0,0
4764,3.4675,0,0,0,0,0,5.942500000000001,6.3225,0,0
166,3.206666666666667,1,0,0,0,0,5.593333333333333,6.043333333333333,0,0
6573,3.5700000000000003,0,0,0,1,0,6.095000000000001,6.18,0,0
1482,4.223333333333334,0,0,0,0,0,6.066666666666666,6.863333333333333,0,0
6761,4.5175,1,0,0,1,0,5.665,6.2025,1,0
2839,3.1166666666666667,0,0,0,0,0,5.466666666666666,5.486666666666667,0,0
6092,3.7360000000000007,0,0,0,0,0,5.465999999999999,6.178,0,0
3251,4.0375,0,0,0,0,0,5.4725,6.135,0,0
6967,3.6450000000000005,0,0,0,0,0,5.202500000000001,5.5875,0,0
6250,4.4,1,0,0,1,0,6.28,7.44,1,0
2355,3.973333333333333,0,0,0,0,0,6.403333333333333,6.18,0,0
1340,4.66,1,0,0,0,0,5.173333333333333,4.96,0,1
957,4.556666666666667,0,0,0,0,0,4.8500000000000005,5.0200000000000005,0,0
3778,3.085,0,0,0,0,0,5.555,6.75,0,0
1368,4.301666666666667,0,0,0,1,0,5.531666666666667,5.636666666666667,1,0
1049,3.836,0,0,0,0,0,5.644,5.1160000000000005,1,0
6855,3.67,1,0,0,0,0,6.22,6.09,0,0
1213,5.2175,0,0,0,1,0,5.4225,6.1425,0,0
4788,3.455,0,0,0,0,0,5.6850000000000005,5.5600000000000005,0,0
748,3.545,1,0,0,0,0,5.955,7.035,1,0
3404,4.4375,2,0,0,0,0,5.515000000000001,5.9275,0,0
4207,3.823333333333333,0,0,0,0,0,5.296666666666667,5.013333333333333,0,1
554,4.593333333333333,0,0,0,0,0,5.920000000000001,6.506666666666667,1,0
632,4.845000000000001,1,0,0,0,0,6.02,6.525,1,0
2515,4.239999999999999,1,0,0,0,0,5.556666666666666,5.993333333333333,0,0
5217,3.49,0,0,0,0,0,5.335,5.25,0,1
3353,3.9575,0,0,0,0,0,6.272499999999999,5.967499999999999,0,0
2774,3.464,0,0,0,0,0,5.933999999999999,5.608,0,0
6749,3.904,0,0,0,0,0,5.369999999999999,4.674,1,2
4564,3.9233333333333333,0,0,0,0,0,5.63,5.953333333333333,0,0
5703,3.5866666666666664,0,0,0,0,0,5.803333333333334,5.576666666666667,0,0
751,4.085,0,0,0,0,0,5.84,6.57,1,0
5275,3.52,1,0,0,0,0,5.72,5.86,0,0
3082,3.7933333333333334,0,0,0,0,0,5.776666666666666,5.701666666666667,0,0
2196,3.5566666666666666,1,0,0,0,0,5.736666666666667,6.3566666666666665,1,0
4224,4.208333333333333,0,0,0,0,0,5.55,6.125,0,0
1425,3.6,1,0,0,0,0,5.3,7.22,0,0
2013,4.383333333333334,1,0,0,0,0,6.353333333333334,6.686666666666667,1,0
4461,3.4499999999999997,0,0,0,0,0,5.669999999999999,6.4433333333333325,0,0
5066,3.798333333333334,0,0,0,0,0,5.14,5.054999999999999,0,1
6158,3.8433333333333333,0,0,0,1,0,5.463333333333334,6.083333333333333,0,0
5955,4.4,1,0,0,0,0,6.28,7.44,1,0
767,4.93,0,0,0,0,0,5.7,7.475,1,0
5366,3.5533333333333332,0,0,0,0,0,5.883333333333333,5.543333333333333,0,0
6095,4.390000000000001,0,0,0,0,0,6.133333333333333,6.69,0,0
1893,3.2699999999999996,0,0,0,0,0,4.536666666666666,5.416666666666667,0,0
936,4.07,0,0,0,0,0,4.9399999999999995,5.705,0,0
6150,4.625,0,0,0,1,0,6.205,5.82,0,0
474,4.83,1,0,0,0,0,5.640000000000001,6.66,0,0
3860,3.965,0,0,0,0,0,5.805,6.09,0,0
149,3.4025,0,0,0,0,0,6.27,6.2825,1,0
1350,3.285,0,0,0,0,0,5.9925,5.6625,0,0
840,3.43,1,0,0,0,0,5.5,6.18,0,0
2710,4.12,1,0,0,0,0,6.073333333333333,6.206666666666666,0,0
731,4.425,0,0,0,0,0,6.1475,6.845,0,0
3277,3.995,0,0,0,0,0,5.6375,6.5600000000000005,0,0
5584,3.5866666666666664,0,0,0,0,0,5.493333333333332,6.1066666666666665,0,0
6829,4.086,1,1,0,1,0,5.925999999999999,5.369999999999999,1,0
2165,5.52,0,0,0,1,0,5.59,4.38,0,0
1356,3.341666666666667,0,0,0,0,0,5.533333333333334,5.511666666666667,2,1
2006,3.43,0,0,0,0,0,5.5,6.18,1,0
3583,4.153333333333333,1,0,0,0,0,6.103333333333333,6.696666666666668,1,0
3388,3.4800000000000004,2,0,0,0,0,5.488,6.234,0,0
2578,3.52,0,0,0,0,0,5.72,5.86,0,0
6166,,0,0,0,0,0,,,0,0
4002,4.21,0,0,0,0,0,5.5,6.375,0,0
943,3.165,0,0,0,0,0,6.16,5.82,0,0
3445,3.605,1,0,0,0,0,5.835,7.140000000000001,0,0
858,3.67,0,0,0,0,0,5.3575,5.6675,0,0
209,3.11,1,0,0,0,0,6.022499999999999,5.5175,1,0
2286,4.01,1,0,0,0,0,5.6,6.405,0,0
2992,3.5949999999999998,1,0,0,0,0,6.035,5.635,0,0
1587,4.494999999999999,0,0,0,0,0,5.86,6.1375,0,0
6960,3.43,1,0,0,0,0,5.5,6.18,0,0
245,4.061428571428571,0,0,0,0,0,5.538571428571428,5.781428571428571,1,0
6590,3.535,0,0,0,0,0,5.8100000000000005,5.695,0,0
192,4.095000000000001,0,0,0,0,0,5.2875,4.9875,0,0
4804,3.67,0,0,0,0,0,5.68,5.675000000000001,0,0
4407,3.7,0,0,0,0,0,5.85,5.9,0,0
4895,4.065,0,0,0,0,0,4.8,4.715,0,0
5494,4.235,0,0,0,0,0,5.595000000000001,6.505,0,0
4599,3.2266666666666666,2,0,0,0,0,5.913333333333334,6.72,0,0
309,3.6340000000000003,0,0,0,0,0,5.598,5.806,0,0
5271,4.136,0,0,0,2,0,5.952,6.188,2,0
934,3.1,1,0,0,0,0,5.734999999999999,5.43,0,0
5612,3.335,0,0,0,0,0,5.640000000000001,6.5,0,0
7014,3.9699999999999998,0,0,0,0,0,5.4,5.68,0,0
5506,3.085,0,0,0,0,0,5.555,6.75,0,0
4121,5.13,0,0,0,0,0,5.71,7.1066666666666665,0,0
1108,4.346666666666667,0,0,0,0,0,5.0633333333333335,6.096666666666667,0,0
6372,4.236666666666667,1,0,0,0,0,5.633333333333333,5.390000000000001,1,1
5908,3.3600000000000003,0,0,0,0,0,4.875,6.38,0,0
4044,3.8879999999999995,1,0,0,0,0,5.9319999999999995,5.715999999999999,0,0
1308,3.67375,0,0,0,0,0,5.6525,5.7524999999999995,1,0
1420,5.11,1,0,0,0,0,5.625,7.16,1,0
2596,3.84,0,0,0,1,0,5.633333333333333,5.966666666666666,0,0
6286,4.619999999999999,2,0,0,0,0,5.525,4.17,0,0
797,4.115,0,0,0,0,0,6.125,6.525,1,0
5572,4.423333333333333,1,0,0,0,0,6.086666666666666,6.803333333333334,1,0
5088,4.365,1,0,0,0,0,6.265000000000001,6.720000000000001,2,0
918,3.86,0,0,0,1,0,5.23,6.156666666666666,0,0
6574,3.9019999999999997,2,0,0,0,1,5.5600000000000005,6.0,0,1
4594,3.8675000000000006,1,0,0,0,0,6.2875000000000005,5.892499999999999,1,1
6914,4.535,1,0,0,0,0,6.27,6.875,0,0
7041,3.42,1,0,0,0,0,5.1850000000000005,5.6899999999999995,0,0
3292,4.67,0,0,0,0,0,6.205,6.395,0,0
4222,3.54,0,0,0,0,0,6.01,6.55,0,0
3130,3.43,0,0,0,0,0,5.5,6.18,0,0
3888,3.3600000000000003,0,0,0,0,0,4.875,6.38,0,0
1982,3.38,1,0,0,0,0,5.275,6.24,0,0
1827,3.736666666666667,0,0,0,1,0,5.456666666666666,5.996666666666667,0,0
2720,3.8733333333333335,0,0,0,0,0,5.22,6.526666666666666,0,0
77,4.095000000000001,0,0,0,0,0,4.5,4.612500000000001,0,0
6802,4.665,1,0,0,0,0,5.96,6.85,0,0
6900,3.59,0,0,0,1,0,5.335,6.484999999999999,0,0
3691,3.475,0,0,0,0,0,6.365,6.98,0,0
5325,4.39,0,0,0,0,0,5.292,5.016,0,0
3717,3.879,0,0,0,0,0,5.566000000000001,6.165999999999999,1,0
758,3.43,0,0,0,0,0,5.5,6.18,0,0
1837,3.43,0,0,0,0,0,5.5,6.18,0,0
6846,3.9,1,0,0,0,1,6.0,6.27,0,0
1142,4.2,1,0,0,0,0,6.082,6.144,0,0
5757,3.52,1,0,0,0,0,5.72,5.86,0,0
3024,4.705,0,0,0,0,0,3.5549999999999997,4.005,0,1
7119,3.641666666666666,0,0,0,0,0,5.703333333333333,6.204999999999999,0,0
6045,3.096666666666667,0,0,0,0,0,5.616666666666667,6.013333333333333,0,0
1343,4.08,0,0,0,0,0,5.63,5.615,0,0
4864,4.38,1,0,0,0,0,7.26,7.1,0,0
2358,3.545,1,0,0,0,0,5.955,7.035,1,0
1692,4.176666666666667,0,0,0,0,0,5.653333333333333,5.6000000000000005,0,0
5833,3.435,0,0,0,0,0,5.879999999999999,6.4975000000000005,0,0
5835,4.63,0,0,0,1,0,5.852500000000001,6.5325,0,0
6462,4.38,0,0,0,0,0,6.3500000000000005,6.773333333333333,1,0
6447,4.22,0,0,0,0,0,6.616666666666667,7.586666666666666,1,0
255,4.71,1,0,0,0,0,6.5,7.95,0,0
1257,4.1375,1,0,0,1,0,5.4399999999999995,6.7575,1,0
6352,5.0875,1,0,0,0,0,5.8125,6.3325,1,0
1072,4.555,1,0,0,1,0,5.805,6.27,0,0
6155,3.545,0,0,0,0,0,5.955,7.035,1,0
3795,3.81,1,0,0,0,0,6.29,7.55,0,0
4086,3.5700000000000003,0,0,0,0,0,5.8100000000000005,6.59,0,0
5576,4.3100000000000005,0,0,0,0,0,6.55,6.785,1,0
5869,4.8075,1,0,0,0,0,5.5125,6.3925,0,0
6133,4.970000000000001,1,0,0,0,0,5.695,7.945,1,0
1986,4.015,0,0,0,0,0,5.092499999999999,6.22,0,0
4517,4.371666666666666,0,0,0,0,0,5.621666666666666,5.721666666666667,2,0
5221,3.24,2,0,0,0,0,5.78,6.82,0,0
4671,5.426666666666667,1,0,0,0,0,6.3566666666666665,6.84,1,0
863,,1,0,0,0,0,,,0,0
1286,4.131428571428571,1,0,1,0,0,5.7057142857142855,6.13,0,0
4025,3.43,1,0,0,0,0,5.5,6.18,0,0
5106,4.19,1,0,0,0,0,5.89,5.91,0,0
4257,3.665,1,0,0,0,0,4.64,6.755,0,0
4510,4.38,1,0,0,1,0,4.78,5.73,0,0
1981,3.475,1,0,0,0,0,5.125,5.8100000000000005,0,0
2289,3.7399999999999998,0,0,0,0,0,6.27,6.34,0,0
1934,4.54,0,0,0,0,0,5.544,4.892,0,2
4544,3.305,0,0,0,0,0,5.54,5.515,0,0
6720,4.03,1,0,0,0,0,5.3999999999999995,6.015000000000001,0,0
4199,4.3149999999999995,1,0,0,0,0,5.9624999999999995,5.17,0,1
3202,3.78,1,0,0,0,0,5.986666666666667,5.84,0,0
5352,3.5871428571428576,0,0,0,0,0,5.517142857142858,5.184285714285715,0,0
5801,3.936666666666667,0,0,0,0,0,6.226666666666667,5.81,0,0
5931,3.8500000000000005,0,0,0,1,0,5.3475,5.387499999999999,0,1
1037,3.3633333333333333,1,0,0,0,0,5.903333333333333,6.419999999999999,0,0
6609,4.76,0,0,0,0,0,5.72,5.89,0,0
2323,3.776666666666667,1,0,0,0,0,5.25,4.933333333333333,0,0
4766,4.013076923076923,0,0,0,0,0,5.428461538461538,6.152307692307692,1,0
3149,4.05,1,0,0,0,0,5.645,6.545,0,0
52,4.0,0,0,0,0,0,5.5600000000000005,6.48,0,0
1719,3.585,0,0,0,0,0,5.4799999999999995,5.1575,0,0
277,4.455,1,0,0,0,0,6.109999999999999,6.545,0,0
6317,3.285,0,0,0,0,0,5.675,5.734999999999999,0,0
2305,3.425,1,0,0,0,0,5.385,6.08,0,0
4744,3.7066666666666666,0,0,0,0,0,5.6933333333333325,6.1866666666666665,0,0
3600,3.43,0,0,0,0,0,5.5,6.18,0,0
4152,4.71,1,0,0,0,0,6.5,7.95,0,0
6137,4.025,0,0,0,0,0,5.640000000000001,5.775,0,0
581,3.4050000000000002,0,0,0,0,0,5.6850000000000005,5.795,0,0
412,3.84,1,0,0,0,0,6.0,5.96,0,0
1980,3.845,0,0,0,0,0,5.685,6.6425,1,0
4518,3.52,0,0,0,0,0,5.72,5.86,0,0
1680,3.1799999999999997,1,0,0,0,0,5.675,6.3100000000000005,0,0
3035,4.37875,2,0,0,0,0,5.391249999999999,6.175000000000001,1,1
4387,3.88,1,0,0,0,0,5.8100000000000005,5.615,0,0
4694,3.75,1,0,0,0,0,5.5,6.05,0,0
1539,3.945,1,0,0,1,0,5.4775,6.0625,0,0
2339,3.9125000000000005,0,0,0,0,0,5.3425,5.9275,0,0
349,4.865,1,0,0,0,0,6.08,7.51,1,0
1448,4.3566666666666665,0,0,0,1,0,5.62,5.6866666666666665,0,0
2115,3.43,0,0,0,0,0,5.5,6.18,0,0
4023,3.43,1,0,0,0,0,5.5,6.18,0,0
3003,4.4,1,0,0,0,0,6.28,7.44,1,0
1498,3.86125,0,0,0,0,0,5.9275,6.04625,1,0
2922,4.17375,0,0,0,0,0,5.22875,4.89,0,1
